Id;SurveyAnswerID;Content;BeginOffset;SentimentScore;SentimentMagnitude
14966;77773;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15036;78083;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15160;78689;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15246;79114;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15279;79263;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15289;79311;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15291;79318;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15378;79864;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15556;80691;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15607;80896;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15646;81063;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15687;81266;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15773;81745;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15777;81773;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
15791;81828;"Excelente atención";-1;0,89999997615814209;0,89999997615814209
103;1069;"Excelente";-1;0,89999997615814209;0,89999997615814209
137;1257;"Excelente";-1;0,89999997615814209;0,89999997615814209
148;1324;"Excelente";-1;0,89999997615814209;0,89999997615814209
327;2278;"Excelente";-1;0,89999997615814209;0,89999997615814209
542;3041;"Excelente";-1;0,89999997615814209;0,89999997615814209
618;3408;"Excelente";-1;0,89999997615814209;0,89999997615814209
728;3938;"Excelente";-1;0,89999997615814209;0,89999997615814209
808;4299;"Excelente";-1;0,89999997615814209;0,89999997615814209
974;5111;"Excelente";-1;0,89999997615814209;0,89999997615814209
977;5128;"Excelente";-1;0,89999997615814209;0,89999997615814209
995;5222;"Excelente";-1;0,89999997615814209;0,89999997615814209
1000;5255;"Excelente";-1;0,89999997615814209;0,89999997615814209
1137;6058;"Excelente";-1;0,89999997615814209;0,89999997615814209
1166;6172;"Excelente";-1;0,89999997615814209;0,89999997615814209
1172;6193;"Excelente";-1;0,89999997615814209;0,89999997615814209
1346;7124;"Excelente";-1;0,89999997615814209;0,89999997615814209
1417;7492;"Excelente";-1;0,89999997615814209;0,89999997615814209
1599;8419;"Excelente";-1;0,89999997615814209;0,89999997615814209
1609;8473;"Excelente";-1;0,89999997615814209;0,89999997615814209
1633;8595;"Excelente";-1;0,89999997615814209;0,89999997615814209
1658;8715;"Excelente";-1;0,89999997615814209;0,89999997615814209
1937;10073;"Excelente";-1;0,89999997615814209;0,89999997615814209
2017;10486;"Excelente";-1;0,89999997615814209;0,89999997615814209
2097;10916;"Excelente";-1;0,89999997615814209;0,89999997615814209
2173;11329;"Excelente";-1;0,89999997615814209;0,89999997615814209
2268;11858;"Excelente";-1;0,89999997615814209;0,89999997615814209
2281;11928;"Excelente";-1;0,89999997615814209;0,89999997615814209
2349;12317;"Excelente";-1;0,89999997615814209;0,89999997615814209
2455;12869;"Excelente";-1;0,89999997615814209;0,89999997615814209
2479;12977;"Excelente";-1;0,89999997615814209;0,89999997615814209
2859;14988;"Excelente";-1;0,89999997615814209;0,89999997615814209
2925;15360;"Excelente";-1;0,89999997615814209;0,89999997615814209
3174;17080;"Excelente";-1;0,89999997615814209;0,89999997615814209
3441;19080;"Excelente";-1;0,89999997615814209;0,89999997615814209
3464;19208;"Excelente";-1;0,89999997615814209;0,89999997615814209
3663;20606;"Excelente";-1;0,89999997615814209;0,89999997615814209
3706;20910;"Excelente";-1;0,89999997615814209;0,89999997615814209
3836;21757;"Excelente";-1;0,89999997615814209;0,89999997615814209
4026;23084;"Excelente";-1;0,89999997615814209;0,89999997615814209
4028;23107;"Excelente";-1;0,89999997615814209;0,89999997615814209
4085;23538;"Excelente";-1;0,89999997615814209;0,89999997615814209
4259;24804;"Excelente";-1;0,89999997615814209;0,89999997615814209
4362;25577;"Excelente";-1;0,89999997615814209;0,89999997615814209
5459;27212;"Excelente";-1;0,89999997615814209;0,89999997615814209
5510;27583;"Excelente";-1;0,89999997615814209;0,89999997615814209
5687;28941;"Excelente";-1;0,89999997615814209;0,89999997615814209
5825;29807;"Excelente";-1;0,89999997615814209;0,89999997615814209
5833;29852;"Excelente";-1;0,89999997615814209;0,89999997615814209
5876;30179;"Excelente";-1;0,89999997615814209;0,89999997615814209
6157;32633;"Excelente";-1;0,89999997615814209;0,89999997615814209
6190;32869;"Excelente";-1;0,89999997615814209;0,89999997615814209
6271;33439;"Excelente";-1;0,89999997615814209;0,89999997615814209
6396;34408;"Excelente";-1;0,89999997615814209;0,89999997615814209
6409;34478;"Excelente";-1;0,89999997615814209;0,89999997615814209
6420;34582;"Excelente";-1;0,89999997615814209;0,89999997615814209
7025;38943;"Excelente";-1;0,89999997615814209;0,89999997615814209
7296;40532;"Excelente";-1;0,89999997615814209;0,89999997615814209
7323;40729;"Excelente";-1;0,89999997615814209;0,89999997615814209
7348;40892;"Excelente";-1;0,89999997615814209;0,89999997615814209
7349;40894;"Excelente";-1;0,89999997615814209;0,89999997615814209
7355;40942;"Excelente";-1;0,89999997615814209;0,89999997615814209
7430;41304;"Excelente";-1;0,89999997615814209;0,89999997615814209
7452;41444;"Excelente";-1;0,89999997615814209;0,89999997615814209
7839;43650;"Excelente";-1;0,89999997615814209;0,89999997615814209
8183;46103;"Excelente";-1;0,89999997615814209;0,89999997615814209
8201;46215;"Excelente";-1;0,89999997615814209;0,89999997615814209
8223;46339;"Excelente";-1;0,89999997615814209;0,89999997615814209
8332;47077;"Excelente";-1;0,89999997615814209;0,89999997615814209
8520;48340;"Excelente";-1;0,89999997615814209;0,89999997615814209
8530;48412;"Excelente";-1;0,89999997615814209;0,89999997615814209
8635;48999;"Excelente";-1;0,89999997615814209;0,89999997615814209
8638;49013;"Excelente";-1;0,89999997615814209;0,89999997615814209
8967;50681;"Excelente";-1;0,89999997615814209;0,89999997615814209
9087;51346;"Excelente";-1;0,89999997615814209;0,89999997615814209
9223;51935;"Excelente";-1;0,89999997615814209;0,89999997615814209
9491;53253;"Excelente";-1;0,89999997615814209;0,89999997615814209
9517;53377;"Excelente";-1;0,89999997615814209;0,89999997615814209
9641;53986;"Excelente";-1;0,89999997615814209;0,89999997615814209
9668;54122;"Excelente";-1;0,89999997615814209;0,89999997615814209
9669;54130;"Excelente";-1;0,89999997615814209;0,89999997615814209
9718;54378;"Excelente";-1;0,89999997615814209;0,89999997615814209
9754;54567;"Excelente";-1;0,89999997615814209;0,89999997615814209
9755;54571;"Excelente";-1;0,89999997615814209;0,89999997615814209
9756;54579;"Excelente";-1;0,89999997615814209;0,89999997615814209
9764;54611;"Excelente";-1;0,89999997615814209;0,89999997615814209
9771;54647;"Excelente";-1;0,89999997615814209;0,89999997615814209
9792;54761;"Excelente";-1;0,89999997615814209;0,89999997615814209
9832;54937;"Excelente";-1;0,89999997615814209;0,89999997615814209
9842;54981;"Excelente";-1;0,89999997615814209;0,89999997615814209
9844;54997;"Excelente";-1;0,89999997615814209;0,89999997615814209
9852;55043;"Excelente";-1;0,89999997615814209;0,89999997615814209
9869;55119;"Excelente";-1;0,89999997615814209;0,89999997615814209
9945;55513;"Excelente";-1;0,89999997615814209;0,89999997615814209
10161;56657;"Excelente";-1;0,89999997615814209;0,89999997615814209
10256;57092;"Excelente";-1;0,89999997615814209;0,89999997615814209
10275;57183;"Excelente";-1;0,89999997615814209;0,89999997615814209
10352;57440;"Excelente";-1;0,89999997615814209;0,89999997615814209
10397;57598;"Excelente";-1;0,89999997615814209;0,89999997615814209
10522;58084;"Excelente";-1;0,89999997615814209;0,89999997615814209
10763;58714;"Excelente";-1;0,89999997615814209;0,89999997615814209
10804;58878;"Excelente";-1;0,89999997615814209;0,89999997615814209
11012;59602;"Excelente";-1;0,89999997615814209;0,89999997615814209
11053;59753;"Excelente";-1;0,89999997615814209;0,89999997615814209
11398;60914;"Excelente";-1;0,89999997615814209;0,89999997615814209
11421;60976;"Excelente";-1;0,89999997615814209;0,89999997615814209
11486;61185;"Excelente";-1;0,89999997615814209;0,89999997615814209
11538;61421;"Excelente";-1;0,89999997615814209;0,89999997615814209
11585;61685;"Excelente";-1;0,89999997615814209;0,89999997615814209
11622;61887;"Excelente";-1;0,89999997615814209;0,89999997615814209
11917;63095;"Excelente";-1;0,89999997615814209;0,89999997615814209
12318;64921;"Excelente";-1;0,89999997615814209;0,89999997615814209
12337;65014;"Excelente";-1;0,89999997615814209;0,89999997615814209
12357;65151;"Excelente";-1;0,89999997615814209;0,89999997615814209
12395;65347;"Excelente";-1;0,89999997615814209;0,89999997615814209
12411;65456;"Excelente";-1;0,89999997615814209;0,89999997615814209
12428;65527;"Excelente";-1;0,89999997615814209;0,89999997615814209
12455;65663;"Excelente";-1;0,89999997615814209;0,89999997615814209
12490;65855;"Excelente";-1;0,89999997615814209;0,89999997615814209
12572;66228;"Excelente";-1;0,89999997615814209;0,89999997615814209
12752;67100;"Excelente";-1;0,89999997615814209;0,89999997615814209
12804;67404;"Excelente";-1;0,89999997615814209;0,89999997615814209
12843;67616;"Excelente";-1;0,89999997615814209;0,89999997615814209
12982;68362;"Excelente";-1;0,89999997615814209;0,89999997615814209
13027;68578;"Excelente";-1;0,89999997615814209;0,89999997615814209
13044;68653;"Excelente";-1;0,89999997615814209;0,89999997615814209
13140;69122;"Excelente";-1;0,89999997615814209;0,89999997615814209
13241;69612;"Excelente";-1;0,89999997615814209;0,89999997615814209
13272;69765;"Excelente";-1;0,89999997615814209;0,89999997615814209
13469;70685;"Excelente";-1;0,89999997615814209;0,89999997615814209
13626;71491;"Excelente";-1;0,89999997615814209;0,89999997615814209
13659;71672;"Excelente";-1;0,89999997615814209;0,89999997615814209
13998;73236;"Excelente";-1;0,89999997615814209;0,89999997615814209
14108;73705;"Excelente";-1;0,89999997615814209;0,89999997615814209
14125;73795;"Excelente";-1;0,89999997615814209;0,89999997615814209
14147;73858;"Excelente";-1;0,89999997615814209;0,89999997615814209
14185;74163;"Excelente";-1;0,89999997615814209;0,89999997615814209
14275;74553;"Excelente";-1;0,89999997615814209;0,89999997615814209
14288;74629;"Excelente";-1;0,89999997615814209;0,89999997615814209
14303;74719;"Excelente";-1;0,89999997615814209;0,89999997615814209
14339;74868;"Excelente";-1;0,89999997615814209;0,89999997615814209
14538;75731;"Excelente";-1;0,89999997615814209;0,89999997615814209
14563;75875;"Excelente";-1;0,89999997615814209;0,89999997615814209
14589;76011;"Excelente";-1;0,89999997615814209;0,89999997615814209
14852;77234;"Excelente";-1;0,89999997615814209;0,89999997615814209
14861;77271;"Excelente";-1;0,89999997615814209;0,89999997615814209
14945;77634;"Excelente";-1;0,89999997615814209;0,89999997615814209
14963;77743;"Excelente";-1;0,89999997615814209;0,89999997615814209
15121;78504;"Excelente";-1;0,89999997615814209;0,89999997615814209
15269;79232;"Excelente";-1;0,89999997615814209;0,89999997615814209
15385;79910;"Excelente";-1;0,89999997615814209;0,89999997615814209
15416;80065;"Excelente";-1;0,89999997615814209;0,89999997615814209
15541;80581;"Excelente";-1;0,89999997615814209;0,89999997615814209
15587;80825;"Excelente";-1;0,89999997615814209;0,89999997615814209
15793;81849;"Excelente";-1;0,89999997615814209;0,89999997615814209
996;5231;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
1079;5703;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
1279;6795;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
1350;7153;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
1623;8542;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
1802;9409;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
2042;10642;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
2107;10974;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
2260;11812;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
2270;11870;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
2766;14484;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
3197;17248;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
3241;17557;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
3264;17737;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
3311;18092;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
3765;21261;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
3775;21323;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
4160;24135;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
5670;28804;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
6189;32862;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
6237;33227;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
6257;33360;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
6467;34992;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
6902;38129;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
7408;41215;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
7607;42330;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
7855;43788;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
8345;47158;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
8652;49108;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
8778;49760;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
8926;50518;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
8977;50745;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
8979;50757;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
9019;51027;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
9075;51281;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
9241;52031;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
9412;52885;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
9587;53701;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
9634;53941;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
9841;54977;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
9960;55575;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
10038;55949;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
10045;55988;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
10184;56770;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
10309;57297;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
10314;57315;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
10472;57911;"Muy buena atención";-1;0,89999997615814209;0,89999997615814209
